Rk,Player,School,Conf,G,Rec,Yds,Avg,TD,Att,Yds,Avg,TD,Plays,Yds,Avg,TD,-9999
301,Sam Mays,Illinois,Big Ten,12,29,331,11.4,0,0,0,,0,29,331,11.4,0,sam-mays-1
302,Travell Harris*,Washington State,Pac-12,13,27,309,11.4,1,1,3,3.0,0,28,312,11.1,1,travell-harris-1
303,Greg Campbell Jr.,UTSA,CUSA,11,58,658,11.3,2,6,23,3.8,0,64,681,10.6,2,greg-campbell-3
304,Keenen Brown,Texas State,Sun Belt,12,51,577,11.3,5,8,75,9.4,2,59,652,11.1,7,keenen-brown-2
305,Jason Huntley,New Mexico State,Ind,12,47,529,11.3,3,109,505,4.6,7,156,1034,6.6,10,jason-huntley-1
306,Mathew Sexton*,Eastern Michigan,MAC,12,37,419,11.3,3,0,0,,0,37,419,11.3,3,mathew-sexton-1
307,Maurice Ways*,California,Pac-12,13,34,383,11.3,1,0,0,,0,34,383,11.3,1,maurice-ways-1
308,Thayer Thomas*,North Carolina State,ACC,13,34,383,11.3,3,1,8,8.0,0,35,391,11.2,3,thayer-thomas-1
309,Blake Proehl,East Carolina,American,10,29,329,11.3,1,1,16,16.0,0,30,345,11.5,1,blake-proehl-1
310,Thomas Hennigan*,Appalachian State,Sun Belt,13,29,327,11.3,1,0,0,,0,29,327,11.3,1,thomas-hennigan-1
311,C.J. Riley*,North Carolina State,ACC,13,28,315,11.3,2,3,-11,-3.7,0,31,304,9.8,2,cj-riley-1
312,Markis McCray,Louisiana-Monroe,Sun Belt,12,27,304,11.3,0,13,50,3.8,0,40,354,8.9,0,markis-mccray-1
313,Matt Eaton*,Iowa State,Big 12,13,27,304,11.3,2,0,0,,0,27,304,11.3,2,matt-eaton-1
314,Giovanni Ricci*,Western Michigan,MAC,12,35,392,11.2,3,0,0,,0,35,392,11.2,3,giovanni-ricci-1
315,Isaiah Wright*,Temple,American,13,33,368,11.2,3,19,84,4.4,1,52,452,8.7,4,isaiah-wright-1
316,Julian Hicks,Central Michigan,MAC,10,28,313,11.2,4,1,12,12.0,0,29,325,11.2,4,julian-hicks-1
317,Ryeshene Bronson*,South Florida,American,10,25,281,11.2,1,1,3,3.0,0,26,284,10.9,1,ryeshene-bronson-1
318,Lynn Bowden Jr.*,Kentucky,SEC,13,67,745,11.1,5,9,25,2.8,0,76,770,10.1,5,lynn-bowden-jr-1
319,Hasise Dubois*,Virginia,ACC,13,52,578,11.1,5,0,0,,0,52,578,11.1,5,hasise-dubois-1
320,Hunter Renfrow*,Clemson,ACC,15,49,544,11.1,1,0,0,,0,49,544,11.1,1,hunter-renfrow-1
321,Elijah Moore,Ole Miss,SEC,12,36,398,11.1,2,3,8,2.7,0,39,406,10.4,2,elijah-moore-1
322,Jeremiah Booker,Kansas,Big 12,11,31,344,11.1,5,0,0,,0,31,344,11.1,5,jeremiah-booker-1
323,Raghib Ismail Jr.,Wyoming,MWC,11,24,267,11.1,2,4,-2,-0.5,0,28,265,9.5,2,raghib-ismail-jr-1
324,Velus Jones Jr.,USC,Pac-12,12,24,266,11.1,1,6,13,2.2,1,30,279,9.3,2,velus-jones-jr-1
325,Rondale Moore*,Purdue,Big Ten,13,114,1258,11.0,12,21,213,10.1,2,135,1471,10.9,14,rondale-moore-1
326,Lucky Jackson,Western Kentucky,CUSA,12,51,563,11.0,4,3,30,10.0,1,54,593,11.0,5,lucky-jackson-1
327,Landon Wolf*,Oklahoma State,Big 12,13,33,362,11.0,2,1,6,6.0,0,34,368,10.8,2,landon-wolf-1
328,Calvin Jackson Jr.*,Washington State,Pac-12,12,26,287,11.0,2,0,0,,0,26,287,11.0,2,calvin-jackson-jr-1
329,Terrell Green,East Carolina,American,12,26,285,11.0,0,1,2,2.0,0,27,287,10.6,0,terrell-green-1
330,Tommy Sweeney,Boston College,ACC,12,32,348,10.9,3,0,0,,0,32,348,10.9,3,tommy-sweeney-1
331,Alfred Smith*,Louisiana Tech,CUSA,13,30,327,10.9,2,1,16,16.0,0,31,343,11.1,2,alfred-smith-1
332,Sterling Palmer*,Florida International,CUSA,13,25,272,10.9,2,0,0,,0,25,272,10.9,2,sterling-palmer-1
333,T.J. Rahming*,Duke,ACC,13,75,811,10.8,8,9,82,9.1,0,84,893,10.6,8,tj-rahming-1
334,Albert Okwuegbunam*,Missouri,SEC,9,43,466,10.8,6,0,0,,0,43,466,10.8,6,albert-okwuegbunam-1
335,Workpeh Kofa,Charlotte,CUSA,12,34,368,10.8,0,1,0,0.0,0,35,368,10.5,0,workpeh-kofa-1
336,Cameron Butler,Colorado State,MWC,12,29,312,10.8,0,0,0,,0,29,312,10.8,0,cameron-butler-1
337,Ron'Quavion Tarver*,Utah State,MWC,13,66,709,10.7,8,1,4,4.0,0,67,713,10.6,8,ronquavion-tarver-1
338,Corey Lacanaria,Ball State,MAC,12,49,524,10.7,3,0,0,,0,49,524,10.7,3,corey-lacanaria-1
339,Quin Jernighan,Western Kentucky,CUSA,11,40,426,10.7,1,0,0,,0,40,426,10.7,1,quin-jernighan-1
340,Britain Covey*,Utah,Pac-12,13,60,637,10.6,1,21,172,8.2,0,81,809,10.0,1,britain-covey-1
341,Andre Baccellia*,Washington,Pac-12,14,55,584,10.6,0,2,50,25.0,0,57,634,11.1,0,andre-baccellia-1
342,Spencer Tears*,Northern Illinois,MAC,12,40,422,10.6,4,4,6,1.5,1,44,428,9.7,5,spencer-tears-1
343,C.J. Conrad*,Kentucky,SEC,13,30,318,10.6,3,0,0,,0,30,318,10.6,3,cj-conrad-1
344,Jordan Nathan*,Utah State,MWC,12,28,297,10.6,3,1,-2,-2.0,0,29,295,10.2,3,jordan-nathan-1
345,Kalija Lipscomb*,Vanderbilt,SEC,13,87,916,10.5,9,14,75,5.4,1,101,991,9.8,10,kalija-lipscomb-1
346,Kaleb Fossum*,Nevada,MWC,13,70,734,10.5,1,2,13,6.5,0,72,747,10.4,1,kaleb-fossum-1
347,Tyree McCants*,South Florida,American,13,59,617,10.5,3,8,52,6.5,0,67,669,10.0,3,tyree-mccants-1
348,Amari Rodgers*,Clemson,ACC,15,55,575,10.5,4,1,5,5.0,0,56,580,10.4,4,amari-rodgers-1
349,Danny Davis*,Wisconsin,Big Ten,11,40,418,10.5,5,4,56,14.0,0,44,474,10.8,5,danny-davis-5
350,Jaylond Adams,Southern Mississippi,CUSA,5,25,262,10.5,2,1,5,5.0,0,26,267,10.3,2,jaylond-adams-1
351,Kyle Sweet*,Washington State,Pac-12,13,33,342,10.4,0,0,0,,0,33,342,10.4,0,kyle-sweet-1
352,Tony Brown,Colorado,Pac-12,12,32,333,10.4,1,0,0,,0,32,333,10.4,1,tony-brown-9
353,Royce Caldwell,New Mexico State,Ind,12,29,303,10.4,2,20,112,5.6,0,49,415,8.5,2,royce-caldwell-1
354,Daniel Helm*,Duke,ACC,13,26,271,10.4,2,0,0,,0,26,271,10.4,2,daniel-helm-1
355,Kadarius Toney*,Florida,SEC,12,25,260,10.4,1,21,240,11.4,0,46,500,10.9,1,kadarius-toney-1
356,Rafael Araujo-Lopes*,Pitt,ACC,14,37,380,10.3,4,5,28,5.6,0,42,408,9.7,4,rafael-araujo-lopes-1
357,Kerr Johnson Jr.,Kansas,Big 12,10,30,309,10.3,2,1,1,1.0,0,31,310,10.0,2,kerr-johnson-jr-1
358,Jarion Anderson,Tulsa,American,12,28,288,10.3,1,0,0,,0,28,288,10.3,1,jarion-anderson-1
359,Trayveon Williams*,Texas A&M,SEC,13,27,278,10.3,1,271,1760,6.5,18,298,2038,6.8,19,trayveon-williams-1
360,Teddy Veal*,Louisiana Tech,CUSA,12,70,716,10.2,1,0,0,,0,70,716,10.2,1,teddy-veal-1
361,Shun Brown,Arizona,Pac-12,12,64,655,10.2,6,2,40,20.0,0,66,695,10.5,6,shun-brown-1
362,Austin Trammell,Rice,CUSA,13,62,632,10.2,3,1,3,3.0,0,63,635,10.1,3,austin-trammell-1
363,Antwan Dixon,Kent State,MAC,12,52,532,10.2,2,5,8,1.6,0,57,540,9.5,2,antwan-dixon-2
364,Kyle Williams*,Arizona State,Pac-12,13,44,449,10.2,2,1,8,8.0,0,45,457,10.2,2,kyle-williams-8
365,Whop Philyor,Indiana,Big Ten,7,23,235,10.2,1,5,68,13.6,0,28,303,10.8,1,whop-philyor-1
366,Steven Sims Jr.,Kansas,Big 12,12,53,535,10.1,4,2,29,14.5,0,55,564,10.3,4,steven-sims-jr-1
367,Isaiah McKoy,Kent State,MAC,11,42,423,10.1,3,0,0,,0,42,423,10.1,3,isaiah-mckoy-1
368,Vic Wharton*,California,Pac-12,12,50,502,10.0,1,2,15,7.5,0,52,517,9.9,1,vic-wharton-1
369,Alize Mack*,Notre Dame,Ind,12,36,360,10.0,3,0,0,,0,36,360,10.0,3,alize-mack-1
370,Andrew Beck*,Texas,Big 12,14,28,281,10.0,2,0,0,,0,28,281,10.0,2,andrew-beck-1
371,Tay Martin*,Washington State,Pac-12,13,69,685,9.9,8,0,0,,0,69,685,9.9,8,tay-martin-1
372,Patrick Smith*,Middle Tennessee State,CUSA,14,57,565,9.9,6,0,0,,0,57,565,9.9,6,patrick-smith-1
373,Seth Collins,Texas Tech,Big 12,12,32,317,9.9,2,2,6,3.0,0,34,323,9.5,2,seth-collins-1
374,OJ Clark,New Mexico State,Ind,12,52,512,9.8,1,0,0,,0,52,512,9.8,1,oj-clark-1
375,Deondre Douglas*,Troy,Sun Belt,11,48,472,9.8,7,4,81,20.3,0,52,553,10.6,7,deondre-douglas-1
376,Willie Wright,Florida Atlantic,CUSA,12,46,452,9.8,2,15,71,4.7,0,61,523,8.6,2,willie-wright-4
377,Jared Sparks*,Purdue,Big Ten,13,28,274,9.8,0,3,12,4.0,0,31,286,9.2,0,jared-sparks-1
378,Tre' McKitty,Florida State,ACC,12,26,256,9.8,2,0,0,,0,26,256,9.8,2,tre-mckitty-1
379,Dylan Drummond*,Eastern Michigan,MAC,13,25,245,9.8,1,0,0,,0,25,245,9.8,1,dylan-drummond-1
380,Deon Jackson*,Duke,ACC,13,26,253,9.7,2,161,847,5.3,7,187,1100,5.9,9,deon-jackson-1
381,Nick Easley*,Iowa,Big Ten,13,52,494,9.5,5,2,7,3.5,0,54,501,9.3,5,nick-easley-1
382,Jordan Mitchell,Southern Mississippi,CUSA,10,37,351,9.5,3,0,0,,0,37,351,9.5,3,jordan-mitchell-1
383,Taye Barber*,TCU,Big 12,13,32,303,9.5,2,4,-3,-0.8,0,36,300,8.3,2,taye-barber-1
384,Bryson Smith*,Houston,American,12,30,285,9.5,4,19,74,3.9,0,49,359,7.3,4,bryson-smith-1
385,Jordan McCray,South Alabama,Sun Belt,12,29,273,9.4,4,0,0,,0,29,273,9.4,4,jordan-mccray-2
386,Drake Harris*,Western Michigan,MAC,12,27,255,9.4,1,0,0,,0,27,255,9.4,1,drake-harris-1
387,Trey Harrell,Kent State,MAC,11,23,217,9.4,0,4,24,6.0,0,27,241,8.9,0,trey-harrell-1
388,Sidney Davis*,Troy,Sun Belt,13,43,399,9.3,3,5,30,6.0,1,48,429,8.9,4,sidney-davis-1
389,D'Andre Swift*,Georgia,SEC,14,32,297,9.3,3,163,1049,6.4,10,195,1346,6.9,13,dandre-swift-1
390,Trenard Davis,Illinois,Big Ten,12,30,278,9.3,0,2,-6,-3.0,0,32,272,8.5,0,trenard-davis-1
391,Kelvin Smith*,North Texas,CUSA,13,29,269,9.3,1,0,0,,0,29,269,9.3,1,kelvin-smith-3
392,Michael Warren II*,Cincinnati,American,12,25,232,9.3,1,244,1329,5.4,19,269,1561,5.8,20,michael-warren-ii-1
393,Luke Timian,Indiana,Big Ten,9,46,422,9.2,0,1,4,4.0,0,47,426,9.1,0,luke-timian-1
394,John Williams*,Memphis,American,14,33,304,9.2,2,4,40,10.0,0,37,344,9.3,2,john-williams-16
395,KeSean Carter,Texas Tech,Big 12,11,26,238,9.2,1,3,28,9.3,0,29,266,9.2,1,kesean-carter-1
396,Maurice Washington,Nebraska,Big Ten,11,24,221,9.2,1,77,455,5.9,3,101,676,6.7,4,maurice-washington-2
397,Thai Cottrell,San Jose State,MWC,11,24,220,9.2,1,14,10,0.7,0,38,230,6.1,1,thai-cottrell-1
398,Kenny Young,Miami (OH),MAC,10,42,384,9.1,4,59,367,6.2,4,101,751,7.4,8,kenny-young-2
399,D.J. Matthews,Florida State,ACC,12,42,382,9.1,1,2,0,0.0,0,44,382,8.7,1,dj-matthews-1
400,Braeden West,SMU,American,12,39,356,9.1,1,138,589,4.3,6,177,945,5.3,7,braeden-west-1
401,Anthony Muse,New Mexico State,Ind,12,23,210,9.1,1,1,3,3.0,0,24,213,8.9,1,anthony-muse-1
402,Justin Hall,Ball State,MAC,12,69,622,9.0,0,20,133,6.7,1,89,755,8.5,1,justin-hall-3
403,Hergy Mayala,Connecticut,American,12,40,361,9.0,5,0,0,,0,40,361,9.0,5,hergy-mayala-1
404,Brevin Jordan*,Miami (FL),ACC,12,32,287,9.0,4,0,0,,0,32,287,9.0,4,brevin-jordan-1
405,De'Michael Harris,Southern Mississippi,CUSA,11,27,241,8.9,2,9,80,8.9,0,36,321,8.9,2,demichael-harris-1
406,J-Shun Harris II,Indiana,Big Ten,12,37,325,8.8,2,2,1,0.5,0,39,326,8.4,2,j-shun-harris-ii-1
407,Hutch White,Texas State,Sun Belt,12,34,298,8.8,2,1,4,4.0,0,35,302,8.6,2,hutch-white-1
408,Pooka Williams,Kansas,Big 12,11,33,289,8.8,2,161,1125,7.0,7,194,1414,7.3,9,pooka-williams-1
409,Bo Melton,Rutgers,Big Ten,12,28,245,8.8,0,6,23,3.8,0,34,268,7.9,0,bo-melton-1
410,Devine Ozigbo,Nebraska,Big Ten,12,23,203,8.8,0,155,1082,7.0,12,178,1285,7.2,12,devine-ozigbo-1
411,Isaiah Harper,Old Dominion,CUSA,12,55,479,8.7,1,4,22,5.5,0,59,501,8.5,1,isaiah-harper-1
412,Tra Minter,South Alabama,Sun Belt,12,23,201,8.7,0,183,801,4.4,6,206,1002,4.9,6,tra-minter-1
413,Darrell Stewart Jr.*,Michigan State,Big Ten,11,48,413,8.6,1,4,22,5.5,0,52,435,8.4,1,darrell-stewart-jr-1
414,Devon Spalding,Central Michigan,MAC,10,27,231,8.6,0,9,38,4.2,0,36,269,7.5,0,devon-spalding-1
415,Cameron Green*,Northwestern,Big Ten,14,57,483,8.5,4,1,-4,-4.0,0,58,479,8.3,4,cameron-green-1
416,Deshaunte Jones*,Iowa State,Big 12,13,43,366,8.5,4,0,0,,0,43,366,8.5,4,deshaunte-jones-1
417,Tyler Mabry*,Buffalo,MAC,14,27,230,8.5,2,0,0,,0,27,230,8.5,2,tyler-mabry-2
418,Kyle Fourtenbary,Western Kentucky,CUSA,12,36,302,8.4,2,0,0,,0,36,302,8.4,2,kyle-fourtenbary-1
419,Raheem Blackshear,Rutgers,Big Ten,12,44,367,8.3,2,143,586,4.1,3,187,953,5.1,5,raheem-blackshear-1
420,Warren Wand*,Arkansas State,Sun Belt,13,26,213,8.2,1,139,792,5.7,4,165,1005,6.1,5,warren-wand-1
421,Deandre Torrey*,North Texas,CUSA,13,25,205,8.2,2,175,977,5.6,15,200,1182,5.9,17,deandre-torrey-1
422,Akilian Butler,Boise State,MWC,13,25,204,8.2,2,0,0,,0,25,204,8.2,2,akilian-butler-1
423,Desmond Phillips*,Toledo,MAC,13,27,220,8.1,0,0,0,,0,27,220,8.1,0,desmond-phillips-1
424,Ryan Davis*,Auburn,SEC,13,69,546,7.9,1,3,12,4.0,0,72,558,7.8,1,ryan-davis-5
425,Austin Conway,Wyoming,MWC,12,32,250,7.8,1,12,80,6.7,1,44,330,7.5,2,austin-conway-1
426,Connor Heyward*,Michigan State,Big Ten,13,32,249,7.8,0,118,529,4.5,5,150,778,5.2,5,connor-heyward-1
427,Eno Benjamin*,Arizona State,Pac-12,13,35,263,7.5,2,300,1642,5.5,16,335,1905,5.7,18,eno-benjamin-1
428,Da'Leon Ward,Texas Tech,Big 12,10,26,196,7.5,1,79,341,4.3,3,105,537,5.1,4,daleon-ward-1
429,James Williams*,Washington State,Pac-12,13,83,613,7.4,4,122,560,4.6,12,205,1173,5.7,16,james-williams-13
430,Tavares Thomas*,Middle Tennessee State,CUSA,12,38,283,7.4,4,81,246,3.0,5,119,529,4.4,9,tavares-thomas-1
431,Eddie Lewis,Rutgers,Big Ten,12,24,173,7.2,0,0,0,,0,24,173,7.2,0,eddie-lewis-2
432,Rakeem Boyd,Arkansas,SEC,12,23,165,7.2,0,123,734,6.0,2,146,899,6.2,2,rakeem-boyd-2
433,Max Borghi*,Washington State,Pac-12,13,53,374,7.1,4,72,366,5.1,8,125,740,5.9,12,max-borghi-1
434,Joshua Kelley,UCLA,Pac-12,11,27,193,7.1,0,225,1243,5.5,12,252,1436,5.7,12,joshua-kelley-1
435,Zavier Scott,Connecticut,American,10,33,228,6.9,1,34,210,6.2,0,67,438,6.5,1,zavier-scott-1
436,D.J. Knox*,Purdue,Big Ten,13,27,180,6.7,1,157,883,5.6,8,184,1063,5.8,9,dj-knox-1
437,JaMycal Hasty*,Baylor,Big 12,11,26,170,6.5,1,82,434,5.3,4,108,604,5.6,5,jamycal-hasty-1
438,Alexander Mattison,Boise State,MWC,13,27,173,6.4,0,302,1415,4.7,17,329,1588,4.8,17,alexander-mattison-1
439,Keaontay Ingram*,Texas,Big 12,13,27,170,6.3,2,142,708,5.0,3,169,878,5.2,5,keaontay-ingram-1
440,Izzy Matthews,Colorado State,MWC,12,27,169,6.3,1,166,717,4.3,4,193,886,4.6,5,izzy-matthews-1
441,Cam Akers,Florida State,ACC,12,23,145,6.3,2,161,706,4.4,6,184,851,4.6,8,cam-akers-1
442,LeVante Bellamy*,Western Michigan,MAC,13,30,185,6.2,1,205,1228,6.0,6,235,1413,6.0,7,levante-bellamy-1
443,Reese Taylor,Indiana,Big Ten,12,28,174,6.2,0,15,83,5.5,0,43,257,6.0,0,reese-taylor-1
444,Jermar Jefferson,Oregon State,Pac-12,12,25,147,5.9,0,239,1380,5.8,12,264,1527,5.8,12,jermar-jefferson-1
445,Jeremy Cox,Old Dominion,CUSA,9,24,139,5.8,0,103,453,4.4,5,127,592,4.7,5,jeremy-cox-1
446,Patrick Laird*,California,Pac-12,13,51,288,5.6,4,223,961,4.3,5,274,1249,4.6,9,patrick-laird-2
447,Michael Carter,North Carolina,ACC,9,25,135,5.4,1,84,597,7.1,2,109,732,6.7,3,michael-carter-5
448,Trivenskey Mosley,Southern Mississippi,CUSA,10,25,92,3.7,0,99,494,5.0,1,124,586,4.7,1,trivenskey-mosley-1